name,sport,nationality,continent,year,event,feat,genre,image_name,info
Eva Berglund,Natation eau vive,Suéde,Europe,2008,10km,Participation,Feminin,Eva-Berglund.jpg,"Première nageuse suédoise à participer : Eva Berglund naît en 1984 en Suède. Elle prend ses premiers cours de natation durant son enfance. En 2006, elle devient la première nageuse suédoise à participer aux championnats d'Europe en eau libre. Eva finit la course à la 11e place. En 2007, la nageuse gagne une manche de coupe du Monde en eau libre et prend part à quelques compétitions en bassin (du 400m au 1500m). Un an plus tard, la Suédoise prend part à la toute première épreuve olympique en eau vive. Eva termine à la 18e place avec plus d’une minute trente sur la gagnante Larisa Ilchenko. Après cette compétition, Eva met un terme à sa carrière sportive de haut niveau - Palmarès :  1x Victoire en coupe du Monde"
Swann Oberson,Natation eau vive,Suisse,Europe,2008,10km,Participation,Feminin,Swann-Oberson.jpeg,"Première nageuse suissesse à participer : Swann Oberson est une nageuse suisse née en 1986. Elle découvre la natation dans sa jeunesse, se spécialisant sur les longues distances. En 2005, elle brille lors des championnats nationaux en remportant les épreuves du 200m, 400m et 800m nage libre. Alors en 2007, la nageuse prend part à sa première coupe du Monde. Swan finit notamment quatrième du 400m nage libre. Au fur et à mesure, la Suissesse se spécialise sur les épreuves en eau vive. En 2008, la nageuse prend part à ses premières compétitions internationales. Cette saison-ci, Swann participe aux Jeux Olympiques sur la toute nouvelle épreuve de natation. Elle termine 6e du 10km à moins de dix secondes de la gagnante Larisa Ilchenko. En 2011, la Suissesse remporte son seul titre mondial de sa carrière. Après plusieurs saisons sans podium, Swann décide de mettre un terme à sa carrière sportive en 2015. Depuis 2018, elle est enseignante en école primaire et dirige sa propre académie de natation - Palmarès : 1x Championne du Monde en eau vive, 1x Deuxième de la coupe du monde, 1x Manche de coupe du Monde, 7x Championne de Suisse, 8x Vice championne de Suisse, 2x Médaille de bronze aux championnats de Suisse"
Nataliya Samorodina,Natation eau vive,Ukraine,Europe,2008,10km,Participation,Feminin,Nataliya-Samorodina.jpg,"Première nageuse ukrainienne à participer : Nataliya Samorodina naît en 1983 dans la région ukrainienne de l’URSS. Elle découvre la natation dans sa jeunesse, se spécialisant sur le papillon puis sur les longues distances. En 2004, l’Ukrainienne participe à ses premiers Jeux Olympiques. La nageuse prend le départ du 50m, du 100m et du 200m papillon. Nataliya ne passe pas les qualifications sur ces trois épreuves. A partir de 2006, elle se concentre uniquement sur les épreuves en eau vive. En 2008, l’Ukrainienne prend le départ de la toute nouvelle épreuve olympique de natation. Nataliya finit 23e du 10km à plus de onze de la gagnante Larisa Ilchenko. Après cette compétition, la nageuse ne prendra part à aucune course internationale."
Melissa Gorman,Natation eau vive,Australie,Océanie,2008,10km,Participation,Feminin,Melissa-Gorman.jpg,"Première nageuse australienne à participer : Melissa Gorman est une nageuse australienne née en 1985. Très jeune, elle s’inscrit dans un club de natation, se spécialisant dans les longues distances. En 2004, elle gagne sa première médaille aux Mondiaux, le bronze sur le 800m. Deux années plus tard, elle glane une médaille d’argent aux Jeux du Commonwealth sur le 800m nage libre. En 2008, la nageuse participe à deux épreuves olympiques. Sur le 800m, Melissa finit 17e tandis qu’en eau vive elle prend la 15e place. En 2009, l’Australienne réalise l’exploit de battre la reine Larisa Ilchenko lors des Mondiaux. De 2010 à 2011, la nageuse gagne ses dernières médailles internationales aussi bien en bassin qu’en eau vive. En 2012, Melissa participe de nouveau aux Jeux Olympique sur l’épreuve du 10km. Cette fois-ci, l’Australienne se classe à la dixième place, à une minute de la gagnante Eva Risztov. En 2015 signe sa dernière année à haut niveau - Palmarès : 1x Championne du Monde en eau vive, 1x Vice championne du Monde en eau vive, 1x Médaille de bronze aux Mondiaux en bassin, 1x Vice championne du Commonwealth en bassin, 1x Médaille de bronze aux Jeux du Commonwealth en bassin, 1x Championne Pan Pacifique en bassin, 1x Médaille de bronze aux Jeux Pan Pacifique en eau vive"
Zsofia Balazs ,Natation eau vive,Canada,Amérique du Nord,2012,10km,Participation,Feminin,Zsofia-Balazs.jpg,"Première nageuse canadienne à participer : Zsofia Balazs naît en 1990 à Budapest. Très jeune, elle s’inscrit dans un club de natation, en rêvant de suivre le chemin de son idole Agnes Kovacs (nageuse hongroise). A ses 14 ans, sa famille emménage au Canada. Dès 2006, la nageuse remporte son premier titre national, s’en suivent trois autres en quatre ans. En 2007, la Canadienne prend part aux Jeux Panaméricains, où elle ramène l’argent aux relais 4x200m nage libre. En 2011, Zsofias arrive à se qualifier pour l’épreuve olympique en eau vive, suite à une sixième place lors d’une course de qualification. Lors des Jeux, la nageuse finit en dix-huitième position avec un temps de 2h01. La Canadienne continue la compétition jusqu’en 2015. Depuis, Zsofia est devenue officier de police d’un commissariat de Toronto - Palmarès : 1x Vice championne Panaméricaine en bassin, 4x Championne du Canada en eau vive, 1x Championne du Canada en bassin"
Haley Anderson,Natation eau vive,Etats-Unis,Amérique du Nord,2012,10km,Médaille,Feminin,Haley-Anderson.png,"Première nageuse américaine en argent : Haley Anderson est une ancienne nageuse américain née en 1991. Elle découvre la natation avec sa sœur ainée Alyssa. Au fil des entraînements, elle se spécialise dans les épreuves de longue distance. En 2009, la nageuse remporte le titre junior aux 800m et aux 1500m nage libre aux Jeux Pan Pacifiques. Cette même année, l’Américaine prend part à ses premiers championnats en bassin. En parallèle, avec l’Université de Californie, Haley commence à se faire un nom en eau vive, lorsqu’elle remporte le titre aux Mondiaux universitaire de 2011. L’année suivante, elle prend à l’épreuve olympique du 10km. La nageuse fait une excellente course loupant pour quatre dixième la victoire. Après cette compétition Haley voit ses performances fluctuées. En neuf ans, l’Américaine ne gagne que deux titres mondiaux et deux titres continentaux. D’ailleurs en 2016 et en 2021, la nageuse finit respectivement 5e et 6e sur l’épreuve olympique en eau vive. Après les Jeux de Tokyo, Haley abandonne peu à peu la compétition à haut niveau - Palmarès : 1x Vice championne olympique, 2x Championne du Monde, 2x Vice championne du Monde, 1x Médaille de bronze aux Mondiaux, 2x Championne Pan Pacifique , 1x Championne du Monde universitaire, 1x Vice championne du monde universitaire"
Natasha Tang,Natation eau vive,Hong Kong,Asie,2012,10km,Participation,Feminin,300px-Natasha_tang.jpg,"Première nageuse hongkongaise à participer : Natasha Tang est une nageuse hongkongaise née en 1992. Dès son enfance, elle apprend à nager dans un club local. Elle spécialise au cours des années sur les longues distances. En 2008, la nageuse gagne son unique titre international lors des Jeux Asiatiques de la plage. L’année suivante, Natasha remporte l’argent sur le 1500m nage libre lors des Jeux d’Asie de l’Est. En 2012, la Hongkongaise participe aux Jeux Olympiques sur l’épreuve en eau douce. Elle termine la course à la 20e place, avec un temps de 2h02. La nageuse avait quatre minutes de retard sur la gagnante Éva Risztov. Nastacha participe à ses dernières courses internationales en 2013, lors des Jeux Universitaires - Palmarès : 1x Championne d’Asie en eau vive, 1x Médaille de bronze aux Jeux asiatique de la plage en vive, 1x Vice championne d’Asie de l’Est en bassin"
Yumi Kida,Natation eau vive,Japon,Asie,2012,10km,Participation,Feminin,Yumi_Kida.jpg,"Première nageuse japonaise à participer : Yumi Kida est une nageuse japonaise née en 1985. Elle découvre la natation dans sa jeunesse, se spécialisant sur les longues distances. En 2009, elle remporte deux médailles aux championnats du Monde universitaire, notamment l’or sur le 1500m nage libre. Au fur et à mesure, elle se concentre sur les épreuves en eau vive. En 2012, la Japonaise participe aux Jeux Olympiques sur l’épreuve en eau douce. La nageuse termine la course à la 12e place, avec un temps de 1h58. En 2015, Yumi monte pour l’unique fois sur le podium en eau vive lors d’une course au Portugal. En 2016 et 2021, elle participe de nouveau aux Jeux Olympiques. Elle ne fera jamais mieux qu’à Londres. Après les Jeux de Tokyo, Yumi s'éloigne de la compétition à haut niveau - Palmarès : 3x Deuxième de la coupe du Monde en bassin, 3x Troisième de la coupe du Monde en bassin, 1x Championne du Monde universitaire en bassin, 1x Vice championne du Monde universitaire en bassin"
Karla Šitić,Natation eau vive,Croatie,Europe,2012,10km,Participation,Feminin,Karla-Sitic.jpeg,"Première nageuse croate à participer : Karla Šitić naît en 1992 en Croatie. Dès son enfance, elle prend des cours de natation, se spécialisant dans les épreuves en eau vive. En 2010 et 2011, elle décroche ses seuls podiums internationaux lors des Ultra Marathon Swim Series. Deux ans plus tard, la Croate prend le départ de l’épreuve olympique. La nageuse finit la course à la douzième position avec un chrono de 1h58. En 2013, Karla renoue une dernière fois avec le podium, en glanant le bronze aux championnats du Monde universitaire. En 2016, elle tente en vain de se qualifier pour les Jeux de Rio. Après cette débâcle, la Croate prend sa retraite sportive - Palmarès : 1x Médaille de bronze aux Championnat du Monde universitaire, 3x UltraMarathon Swim Series"
Éva Risztov,Natation eau vive;Natation,Hongrie,Europe,2004;2012,10km;200m papillon,Participation;Titre,Feminin,Eva_Risztov_cropped_and_retouched.jpeg,"Première nageuse hongroise en finale sur le 200m papillon - Première nageuse hongroise titrée en eau vive : Éva Risztov est une ancienne nageuse hongroise née en 1985. Lors de son enfance, elle s’inscrit dans un club de natation. En 2002, à 17 ans, elle brille lors des championnats d’Europe par ses quatres médailles d’argent. L’année suivante, la nageuse réitère en montant trois fois sur le podium aux Mondiaux. Alors en 2004, Éva fait partie de favorite pour le titre olympique. La Hongroise réalise son meilleur résultat sur le 400m quatre nages avec une quatrième place (8e aux 200m papillon). En 2005, elle prend sa retraite sportive. Finalement, en 2009, la nageuse revient à la compétition sur les courses en eau vive. En 2012, c’est la consécration, Éva gagne son seul titre olympique sur cette nouvelle discipline. Après cette victoire, l’Hongroise performe en dent de scie, avec un seul podium européen (le bronze en 2015). A Rio, elle tente de défendre son titre mais termine à la 13e place. Cette fois, Éva prend véritablement sa retraite sportive après cette course - Palmarès : 1x Championne olympique en eau vive, 3x Vice championne du Monde en bassin, 6x Championne d’Europe en bassin, 7x Vice championne d’Europe en bassin, 1x Vice championne d’Europe en eau vive, 2x Médaille de bronze aux championnats d’Europe en bassin, 6x Championne d’Europe du Sud-Est en bassin, 1x Vice championne d’Europe du Sud-Est en bassin, 1x Médaille de bronze aux championnat d’Europe du Sud-Est en bassin, 58x Championne de Hongrie"
Natalia Charłos,Natation eau vive,Pologne,Europe,2012,10km,Participation,Feminin,Natalia-Charłos.jpg,"Première nageuse polonaise à participer : Natalia Charłos est une ancienne nageuse polonaise née en 1993. Lors de son enfance, elle s’inscrit dans un club de natation. En 2011, elle commence la compétition de haut niveau sur les longues distances. L’année suivante, la Polonaise participe aux Jeux Olympiques sur l’épreuve en eau vive. Natalia finit à la 15e place de la course avec un temps de 1h59. Le 13 juillet 2014, la nageuse prend le départ des championnats d’Europe. Ce jour-là, sa course a failli terminer en drame. En effet, à mi-course, la Polonaise perd commence à perdre connaissance sauvée de la noyade par un maître nageur. Depuis cette compétition, Natalia n’a plus jamais pris part à une compétition internationale."
Heidi Gan,Natation eau vive,Malaisie,Asie,2012,10km,Participation,Feminin,Heidi-Gan.jpg,"Première nageuse malaisienne à participer : Heidi Gan naît en 1988 en Malaisie. A cinq ans, elle prend des cours de natation, se spécialisant  au cours du temps dans les épreuves en eau vive. En 2005, elle commence la compétition au niveau international. En 2012, elle prend le départ de l’épreuve olympique. La nageuse finit la course à la seizième position avec un chrono de 2h. Quatre ans plus tard, Heidi participe de nouveau aux Jeux. Cette fois-ci, la Malaisienne termine à la 21e place. En 2017, elle gagne son unique titre de championne d’Asie sur le 10km. En 2019, Heidi annonce sa retraite sportive après plus de 25 ans de compétition - Palmarès : 1x Championne d’Asie"
